"DateTime","X","Y","Z"
"2022-12-07T07:55:37.143933Z","-2.8830001","-0.22095","10.12905"
"2022-12-07T07:55:37.202808Z","-3.3019502","-0.08400001","8.934"
"2022-12-07T07:55:37.262751Z","-2.97405","-0.17295001","9.846001"
"2022-12-07T07:55:37.323220Z","-3.216","-0.120000005","9.148951"
"2022-12-07T07:55:37.383347Z","-3.048","-0.18","9.634951"
"2022-12-07T07:55:37.443626Z","-3.1920002","-0.08205","9.31005"
"2022-12-07T07:55:37.504087Z","-3.10995","-0.15405001","9.52305"
"2022-12-07T07:55:37.564095Z","-3.1390502","-0.12495001","9.375"
"2022-12-07T07:55:37.624352Z","-3.07395","-0.17295001","9.427051"
"2022-12-07T07:55:37.685031Z","-3.21105","-0.17505","9.3"
"2022-12-07T07:55:37.745193Z","-3.10995","-0.11805001","9.394051"
"2022-12-07T07:55:37.805246Z","-3.1270502","-0.16305001","9.327001"
"2022-12-07T07:55:37.865845Z","-3.1270502","-0.53400004","9.36495"
"2022-12-07T07:55:37.926203Z","-3.03795","-0.56100005","9.312"
"2022-12-07T07:55:37.985688Z","-3.1320002","-0.28800002","9.54195"
"2022-12-07T07:55:38.046280Z","-3.1320002","-0.261","9.540001"
"2022-12-07T07:55:38.106143Z","-3.0600002","-0.43395","9.427051"
"2022-12-07T07:55:38.166672Z","-3.00705","-0.39495003","9.418051"
"2022-12-07T07:55:38.226889Z","-3.0910501","-0.40005","9.31005"
"2022-12-07T07:55:38.286872Z","-3.0910501","-0.48195","9.424951"
"2022-12-07T07:55:38.347232Z","-3.1609502","-0.40695003","9.315001"
"2022-12-07T07:55:38.407670Z","-3.14595","-0.40995002","9.460951"
"2022-12-07T07:55:38.467442Z","-3.1650002","-0.33600003","9.408"
"2022-12-07T07:55:38.527724Z","-3.11505","-0.41700003","9.33405"
"2022-12-07T07:55:38.588093Z","-3.1270502","-0.558","9.430051"
"2022-12-07T07:55:38.648018Z","-3.11805","-0.56805","9.465"
"2022-12-07T07:55:38.708463Z","-3.1270502","-0.40695003","9.489"
"2022-12-07T07:55:38.769010Z","-3.1320002","-0.537","9.408"
"2022-12-07T07:55:38.829194Z","-3.11295","-0.51795","9.363001"
"2022-12-07T07:55:38.890339Z","-3.0940502","-0.51000005","9.394051"
"2022-12-07T07:55:38.949883Z","-3.1390502","-0.513","9.418051"
"2022-12-07T07:55:39.010291Z","-3.1270502","-0.51795","9.463051"
"2022-12-07T07:55:39.070822Z","-3.0889502","-0.49800003","9.40305"
"2022-12-07T07:55:39.131006Z","-3.1339502","-0.49395","9.348001"
"2022-12-07T07:55:39.191045Z","-3.1200001","-0.54105","9.375"
"2022-12-07T07:55:39.251350Z","-3.108","-0.47400004","9.448951"
"2022-12-07T07:55:39.311547Z","-3.141","-0.58005005","9.457951"
"2022-12-07T07:55:39.371960Z","-3.0700502","-0.61800003","9.492001"
"2022-12-07T07:55:39.432125Z","-3.153","-0.69495004","9.42195"
"2022-12-07T07:55:39.492355Z","-3.1009502","-0.89595","9.525001"
"2022-12-07T07:55:39.558531Z","-3.27795","-0.36900002","9.477"
"2022-12-07T07:55:39.612935Z","-3.1920002","-0.55605","9.427051"
"2022-12-07T07:55:39.673332Z","-3.31395","-0.513","9.658951"
"2022-12-07T07:55:39.733640Z","-3.141","-0.76695","9.48705"
"2022-12-07T07:55:39.833538Z","-3.0360003","-0.771","9.291"
"2022-12-07T07:55:39.893786Z","-3.1030502","-0.51495004","9.501"
"2022-12-07T07:55:39.954113Z","-3.1890001","-0.55095005","9.44205"
"2022-12-07T07:55:40.015012Z","-3.1680002","-0.597","9.436951"
"2022-12-07T07:55:40.075097Z","-3.14595","-0.63000005","9.39795"
"2022-12-07T07:55:40.135333Z","-3.1060503","-0.549","9.477"
"2022-12-07T07:55:40.195752Z","-3.10995","-0.61800003","9.363001"
"2022-12-07T07:55:40.256312Z","-3.108","-0.522","9.40995"
"2022-12-07T07:55:40.316700Z","-3.1290002","-0.54105","9.477"
"2022-12-07T07:55:40.377108Z","-3.14595","-0.57495004","9.303"
"2022-12-07T07:55:40.437488Z","-3.2010002","-0.55095005","9.504001"
"2022-12-07T07:55:40.497975Z","-3.18195","-0.597","9.493951"
"2022-12-07T07:55:40.558214Z","-3.141","-0.56505","9.384001"
"2022-12-07T07:55:40.618731Z","-3.1609502","-0.40500003","9.477"
"2022-12-07T07:55:40.678815Z","-3.1369503","-0.55305004","9.444"
"2022-12-07T07:55:40.739501Z","-3.1369503","-0.42405003","9.339001"
"2022-12-07T07:55:40.799406Z","-3.0960002","-0.51000005","9.35295"
"2022-12-07T07:55:40.859912Z","-3.11505","-0.48405004","9.408"
"2022-12-07T07:55:40.920330Z","-3.10995","-0.46500003","9.444"
"2022-12-07T07:55:40.980758Z","-3.153","-0.44805002","9.49695"
"2022-12-07T07:55:41.041395Z","-3.1609502","-0.53205","9.43395"
"2022-12-07T07:55:41.101190Z","-3.15105","-0.47205","9.324"
"2022-12-07T07:55:41.161534Z","-3.11295","-0.513","9.336"
"2022-12-07T07:55:41.221913Z","-3.1320002","-0.453","9.439051"
"2022-12-07T07:55:41.282220Z","-3.11805","-0.49605003","9.408"
"2022-12-07T07:55:41.342734Z","-3.1750503","-0.60105","9.45405"
"2022-12-07T07:55:41.403237Z","-3.0910501","-0.702","9.540001"
"2022-12-07T07:55:41.506758Z","-3.04095","-0.47400004","9.292951"
"2022-12-07T07:55:41.544275Z","-3.1650002","-0.40695003","9.4459505"
"2022-12-07T07:55:41.604296Z","-3.1699502","-0.55305004","9.56595"
"2022-12-07T07:55:41.664490Z","-3.213","-0.52005005","9.33405"
"2022-12-07T07:55:41.724787Z","-3.11805","-0.51495004","9.360001"
"2022-12-07T07:55:41.785188Z","-3.0859501","-0.54405004","9.456"
"2022-12-07T07:55:41.845221Z","-3.108","-0.51495004","9.40995"
"2022-12-07T07:55:41.905478Z","-3.1249502","-0.46500003","9.4150505"
"2022-12-07T07:55:41.965753Z","-3.1390502","-0.42705002","9.432"
"2022-12-07T07:55:42.026296Z","-3.1579502","-0.51000005","9.327001"
"2022-12-07T07:55:42.086223Z","-3.1680002","-0.46005002","9.44205"
"2022-12-07T07:55:42.146876Z","-3.15105","-0.50595003","9.48495"
"2022-12-07T07:55:42.213255Z","-3.1630502","-0.52695","9.44205"
"2022-12-07T07:55:42.267393Z","-3.14595","-0.45495003","9.430051"
"2022-12-07T07:55:42.328010Z","-3.14895","-0.47700003","9.316951"
"2022-12-07T07:55:42.387936Z","-3.1369503","-0.51495004","9.295051"
"2022-12-07T07:55:42.448104Z","-3.18","-0.47400004","9.39105"
"2022-12-07T07:55:42.508293Z","-3.0550501","-0.80700004","9.288"
"2022-12-07T07:55:42.568663Z","-3.252","0.078","9.64305"
"2022-12-07T07:55:42.629100Z","-3.1320002","-0.45105","9.67395"
"2022-12-07T07:55:42.690215Z","-3.2610002","-0.31605002","9.432"
"2022-12-07T07:55:42.749745Z","-3.1939502","-0.50100005","9.40995"
"2022-12-07T07:55:42.809562Z","-3.10995","-0.57495004","9.40305"
"2022-12-07T07:55:42.870141Z","-3.14895","-0.51000005","9.52095"
"2022-12-07T07:55:42.930276Z","-3.1339502","-0.50805","9.35805"
"2022-12-07T07:55:42.990310Z","-3.18495","-0.462","9.319051"
"2022-12-07T07:55:43.050678Z","-3.1320002","-0.50100005","9.451051"
"2022-12-07T07:55:43.111132Z","-3.1339502","-0.48405004","9.51105"
"2022-12-07T07:55:43.171186Z","-3.11805","-0.47700003","9.42195"
"2022-12-07T07:55:43.231286Z","-3.1200001","-0.46995002","9.52305"
"2022-12-07T07:55:43.291497Z","-3.15105","-0.50295","9.42195"
"2022-12-07T07:55:43.352006Z","-3.1650002","-0.48405004","9.463051"
"2022-12-07T07:55:43.412296Z","-3.14895","-0.513","9.477"
"2022-12-07T07:55:43.472540Z","-3.1249502","-0.67305005","9.408"
"2022-12-07T07:55:43.532817Z","-3.04605","-0.18","9.418051"
"2022-12-07T07:55:43.593050Z","-3.0700502","-0.51795","9.259951"
"2022-12-07T07:55:43.653439Z","-3.1200001","-0.40305","9.40305"
"2022-12-07T07:55:43.713377Z","-3.153","-0.597","9.52995"
"2022-12-07T07:55:43.773811Z","-3.22305","-0.48195","9.457951"
"2022-12-07T07:55:43.834040Z","-3.14895","-0.53400004","9.58005"
"2022-12-07T07:55:43.893646Z","-3.1560001","-0.55305004","9.477"
"2022-12-07T07:55:43.954307Z","-3.153","-0.47700003","9.444"
"2022-12-07T07:55:44.014784Z","-3.144","-0.381","9.489"
"2022-12-07T07:55:44.075264Z","-3.0940502","-0.47205","9.34095"
"2022-12-07T07:55:44.135025Z","-3.144","-0.47205","9.375"
"2022-12-07T07:55:44.195702Z","-3.1270502","-0.47895002","9.406051"
"2022-12-07T07:55:44.255670Z","-3.15105","-0.50100005","9.40305"
"2022-12-07T07:55:44.315750Z","-3.1390502","-0.49605003","9.427051"
