"DateTime","X","Y","Z"
"2022-12-07T06:44:02.044666Z","0.28005","0.768","9.826051"
"2022-12-07T06:44:02.044815Z","0.23205002","0.75900006","9.891001"
"2022-12-07T06:44:02.044829Z","0.28500003","0.768","9.73005"
"2022-12-07T06:44:02.044843Z","0.28905","0.75900006","9.826051"
"2022-12-07T06:44:02.122637Z","0.24105","0.76605004","9.832951"
"2022-12-07T06:44:02.122609Z","0.25800002","0.76395005","9.814051"
"2022-12-07T06:44:02.122691Z","0.246","0.75600004","9.86505"
"2022-12-07T06:44:02.123264Z","0.246","0.75900006","9.835951"
"2022-12-07T06:44:02.202849Z","0.28695002","0.76605004","9.823951"
"2022-12-07T06:44:02.203048Z","0.28695002","0.75900006","9.843"
"2022-12-07T06:44:02.203162Z","0.25095","0.771","9.850051"
"2022-12-07T06:44:02.203142Z","0.24405001","0.76395005","9.8890505"
"2022-12-07T06:44:02.282872Z","0.23895001","0.74700004","9.87705"
"2022-12-07T06:44:02.282981Z","0.282","0.75600004","9.817051"
"2022-12-07T06:44:02.283044Z","0.27495003","0.76395005","9.838051"
"2022-12-07T06:44:02.283178Z","0.28005","0.75900006","9.87405"
"2022-12-07T06:44:02.362656Z","0.23895001","0.74700004","9.879001"
"2022-12-07T06:44:02.362765Z","0.25305","0.75195","9.831"
"2022-12-07T06:44:02.362818Z","0.273","0.75600004","9.835951"
"2022-12-07T06:44:02.362899Z","0.27705002","0.73995006","9.817051"
"2022-12-07T06:44:02.442306Z","0.294","0.74895006","9.823951"
"2022-12-07T06:44:02.442395Z","0.25305","0.74895006","9.867001"
"2022-12-07T06:44:02.442437Z","0.25305","0.75900006","9.8550005"
"2022-12-07T06:44:02.442464Z","0.24105","0.75195","9.81"
"2022-12-07T06:44:02.520939Z","0.29895002","0.74895006","9.802051"
"2022-12-07T06:44:02.521032Z","0.282","0.76095","9.799951"
"2022-12-07T06:44:02.521057Z","0.24105","0.76095","9.85305"
"2022-12-07T06:44:02.520992Z","0.28005","0.74895006","9.783"
"2022-12-07T06:44:02.601604Z","0.25605002","0.76605004","9.823951"
"2022-12-07T06:44:02.601708Z","0.27","0.73200005","9.77595"
"2022-12-07T06:44:02.601746Z","0.26505002","0.72495","9.799951"
"2022-12-07T06:44:02.601771Z","0.31995","0.77805007","9.759001"
"2022-12-07T06:44:02.682212Z","0.31800002","0.77505004","9.817051"
"2022-12-07T06:44:02.682331Z","0.27495003","0.75195","9.835951"
"2022-12-07T06:44:02.682379Z","0.261","0.74700004","9.781051"
"2022-12-07T06:44:02.682295Z","0.282","0.74895006","9.844951"
"2022-12-07T06:44:02.761441Z","0.31605002","0.75600004","9.823951"
"2022-12-07T06:44:02.761536Z","0.31605002","0.75600004","9.807"
"2022-12-07T06:44:02.761655Z","0.23895001","0.75195","9.867001"
"2022-12-07T06:44:02.761651Z","0.28695002","0.76095","9.835951"
"2022-12-07T06:44:02.841993Z","0.29895002","0.74895006","9.838051"
"2022-12-07T06:44:02.842085Z","0.31605002","0.76395005","9.75"
"2022-12-07T06:44:02.842122Z","0.261","0.64905006","9.823951"
"2022-12-07T06:44:02.842148Z","0.15495001","0.32505003","9.879001"
"2022-12-07T06:44:02.921079Z","0.31095","0.83805007","9.912001"
"2022-12-07T06:44:02.921200Z","0.39495003","1.1560501","9.835951"
"2022-12-07T06:44:02.921223Z","0.30405003","0.82605004","9.831"
"2022-12-07T06:44:02.921237Z","0.24900001","0.57900006","9.799951"
"2022-12-07T06:44:03.001157Z","0.23895001","0.70095","9.84105"
"2022-12-07T06:44:03.001318Z","0.26505002","0.73005","9.81"
"2022-12-07T06:44:03.001242Z","0.32295","0.89505005","9.891001"
"2022-12-07T06:44:03.001375Z","0.17400001","0.57405","9.807"
"2022-12-07T06:44:03.081122Z","0.282","0.768","9.798"
"2022-12-07T06:44:03.081503Z","0.39195","0.89295006","9.814051"
