"DateTime","X","Y","Z"
"2022-12-05T04:20:38.846Z","1.1215953","-0.07356606","9.739556"
"2022-12-05T04:20:38.924Z","1.1328145","-0.05860287","9.718958"
"2022-12-05T04:20:38.981Z","1.1410848","-0.06860298","9.741803"
"2022-12-05T04:20:39.043Z","1.1378692","-0.06336873","9.721858"
"2022-12-05T04:20:39.122Z","1.1436286","-0.060178656","9.743566"
"2022-12-05T04:20:39.179Z","1.1441859","-0.0731208","9.736428"
"2022-12-05T04:20:39.240Z","1.1320837","-0.068889186","9.736375"
"2022-12-05T04:20:39.321Z","1.1315551","-0.06701934","9.733466"
"2022-12-05T04:20:39.379Z","1.1443144","-0.06400374","9.7588825"
"2022-12-05T04:20:39.459Z","1.1352812","-0.0720366","9.723245"
"2022-12-05T04:20:39.518Z","1.1291019","-0.073107086","9.769521"
"2022-12-05T04:20:39.578Z","1.1307933","-0.0699584","9.709765"
"2022-12-05T04:20:39.660Z","1.1397063","-0.07477506","9.743964"
"2022-12-05T04:20:39.714Z","1.1255678","-0.0633251","9.734139"
"2022-12-05T04:20:39.781Z","1.1290251","-0.071447365","9.736192"
"2022-12-05T04:20:39.855Z","1.128726","-0.079078756","9.7623825"
"2022-12-05T04:20:39.916Z","1.1442899","-0.055591892","9.7314"
"2022-12-05T04:20:39.973Z","1.1356496","-0.06329756","9.750258"
"2022-12-05T04:20:40.056Z","1.1244777","-0.07324157","9.720093"
"2022-12-05T04:20:40.111Z","1.1327815","-0.063322216","9.739754"
"2022-12-05T04:20:40.199Z","1.1189407","-0.07604864","9.73454"
"2022-12-05T04:20:40.253Z","1.1021427","-0.066735975","9.739765"
"2022-12-05T04:20:40.313Z","1.1277314","-0.06642732","9.736549"
"2022-12-05T04:20:40.388Z","1.1110467","-0.08018919","9.740365"
"2022-12-05T04:20:40.451Z","1.1158471","-0.059045848","9.7333975"
"2022-12-05T04:20:40.508Z","1.1095272","-0.06730498","9.752845"
"2022-12-05T04:20:40.592Z","1.1164097","-0.06647621","9.738767"
"2022-12-05T04:20:40.646Z","1.1503235","-0.07193592","9.7454"
"2022-12-05T04:20:40.707Z","1.1299552","-0.062749095","9.730746"
"2022-12-05T04:20:40.789Z","1.1313901","-0.0681564","9.737979"
"2022-12-05T04:20:40.845Z","1.1237817","-0.07186916","9.721915"
"2022-12-05T04:20:40.925Z","1.1477689","-0.07725632","9.757836"
"2022-12-05T04:20:40.984Z","1.1213504","-0.071313664","9.742535"
"2022-12-05T04:20:41.046Z","1.1437246","-0.06541959","9.756172"
"2022-12-05T04:20:41.124Z","1.13087","-0.06533595","9.7387085"
"2022-12-05T04:20:41.182Z","1.1237068","-0.07516188","9.73433"
"2022-12-05T04:20:41.242Z","1.125439","-0.06380916","9.734417"
"2022-12-05T04:20:41.321Z","1.1433043","-0.06785385","9.724859"
"2022-12-05T04:20:41.381Z","1.1292492","-0.07286808","9.744935"
"2022-12-05T04:20:41.441Z","1.1637404","-0.076290734","9.732402"
