"DateTime","X","Y","Z"
"2022-12-05T05:45:47.813704Z","-0.079050004","1.0500001","9.901051"
"2022-12-05T05:45:47.870081Z","-0.072000004","1.00905","9.931951"
"2022-12-05T05:45:47.930999Z","-0.08595","1.0380001","9.8560505"
"2022-12-05T05:45:47.990931Z","-0.07005","1.03995","9.898951"
"2022-12-05T05:45:48.051154Z","-0.07395","1.03995","9.906"
"2022-12-05T05:45:48.111491Z","-0.072000004","1.03005","9.87195"
"2022-12-05T05:45:48.171923Z","-0.04605","1.0380001","9.8869505"
"2022-12-05T05:45:48.235900Z","-0.063","1.0350001","9.88395"
"2022-12-05T05:45:48.292976Z","-0.052950002","1.011","9.882001"
"2022-12-05T05:45:48.352341Z","-0.031050002","1.023","9.88395"
"2022-12-05T05:45:48.413383Z","0.00795","0.99495006","9.9199505"
"2022-12-05T05:45:48.472835Z","-0.003","1.023","9.880051"
"2022-12-05T05:45:48.533163Z","-0.003","1.0189501","9.882001"
"2022-12-05T05:45:48.593671Z","0.006","0.9799501","9.894"
"2022-12-05T05:45:48.654092Z","0.0","1.0159501","9.87195"
"2022-12-05T05:45:48.713913Z","0.00405","1.014","9.83895"
"2022-12-05T05:45:48.774143Z","0.0010500001","1.014","9.868051"
"2022-12-05T05:45:48.834612Z","0.010950001","0.9990001","9.880051"
"2022-12-05T05:45:48.895072Z","-0.012","1.4569501","9.658951"
"2022-12-05T05:45:48.960726Z","0.034950003","0.75795","9.999001"
"2022-12-05T05:45:49.014230Z","-0.012","1.31505","9.778951"
"2022-12-05T05:45:49.075715Z","-0.027","1.1380501","9.729"
"2022-12-05T05:45:49.135757Z","-0.051000003","1.215","9.849001"
"2022-12-05T05:45:49.196204Z","-0.051000003","1.3780501","9.84405"
"2022-12-05T05:45:49.256492Z","-0.052950002","1.3800001","9.73095"
"2022-12-05T05:45:49.316720Z","0.0010500001","1.33905","9.84105"
"2022-12-05T05:45:49.377069Z","0.042000003","1.2220501","9.882001"
"2022-12-05T05:45:49.437319Z","0.00795","1.263","9.772051"
"2022-12-05T05:45:49.497269Z","0.03705","1.22895","9.84405"
"2022-12-05T05:45:49.557847Z","0.039","1.2049501","9.834001"
"2022-12-05T05:45:49.618096Z","0.03705","1.23195","9.86295"
"2022-12-05T05:45:49.678142Z","0.025050001","1.251","9.861"
"2022-12-05T05:45:49.744098Z","0.00405","1.22895","9.858001"
"2022-12-05T05:45:49.798753Z","0.030000001","1.1740501","9.9199505"
"2022-12-05T05:45:49.858970Z","0.034950003","1.2270001","9.89595"
"2022-12-05T05:45:49.919243Z","0.03705","1.2030001","9.8869505"
"2022-12-05T05:45:49.979589Z","0.027","1.19595","9.86295"
"2022-12-05T05:45:50.039682Z","0.01995","1.2240001","9.868051"
"2022-12-05T05:45:50.098642Z","0.030000001","1.2240001","9.892051"
"2022-12-05T05:45:50.160397Z","0.01305","1.248","9.86505"
"2022-12-05T05:45:50.220207Z","0.022950001","1.2270001","9.88395"
"2022-12-05T05:45:50.280587Z","0.006","1.22895","9.86505"
"2022-12-05T05:45:50.340756Z","0.018000001","1.212","9.882001"
"2022-12-05T05:45:50.401110Z","0.00795","1.2100501","9.868051"
"2022-12-05T05:45:50.461379Z","0.010950001","1.2559501","9.83205"
"2022-12-05T05:45:50.521637Z","0.01995","1.1890501","9.87495"
"2022-12-05T05:45:50.581995Z","0.0010500001","1.2529501","9.85095"
"2022-12-05T05:45:50.642571Z","0.016050002","1.21695","9.910951"
"2022-12-05T05:45:50.703414Z","0.00795","1.251","9.83205"
"2022-12-05T05:45:50.762665Z","0.025050001","1.2","9.89595"
"2022-12-05T05:45:50.823033Z","0.018000001","1.2220501","9.861"
"2022-12-05T05:45:50.883312Z","0.034950003","1.1910001","9.870001"
"2022-12-05T05:45:50.943840Z","0.027","1.1910001","9.861"
"2022-12-05T05:45:51.003676Z","0.03705","1.23195","9.825001"
"2022-12-05T05:45:51.063765Z","0.04695","1.19595","9.88395"
"2022-12-05T05:45:51.123782Z","0.030000001","1.23195","9.85095"
"2022-12-05T05:45:51.184584Z","0.039","1.1719501","9.880051"
"2022-12-05T05:45:51.244776Z","0.010950001","1.2409501","9.858001"
"2022-12-05T05:45:51.305438Z","0.043950003","1.167","9.93"
"2022-12-05T05:45:51.365118Z","0.030000001","1.19805","9.9199505"
"2022-12-05T05:45:51.425415Z","0.030000001","1.2030001","9.83895"
"2022-12-05T05:45:51.485497Z","0.025050001","1.1910001","9.825001"
"2022-12-05T05:45:51.545810Z","0.030000001","1.2240001","9.90795"
"2022-12-05T05:45:51.606137Z","0.039","1.1770501","9.892051"
"2022-12-05T05:45:51.666260Z","0.022950001","1.2270001","9.8220005"
"2022-12-05T05:45:51.726355Z","0.034950003","1.2100501","9.882001"
"2022-12-05T05:45:51.786621Z","0.027","1.2270001","9.87195"
"2022-12-05T05:45:51.846960Z","0.027","1.167","9.86505"
"2022-12-05T05:45:51.907218Z","0.027","1.1890501","9.8560505"
"2022-12-05T05:45:51.967407Z","0.01305","1.23405","9.8890505"
"2022-12-05T05:45:52.027617Z","0.018000001","1.167","9.913051"
"2022-12-05T05:45:52.088272Z","0.018000001","1.18095","9.798"
"2022-12-05T05:45:52.153997Z","0.04695","1.16205","9.849001"
"2022-12-05T05:45:52.208258Z","0.01305","1.2750001","9.837001"
"2022-12-05T05:45:52.268682Z","0.00405","1.2240001","9.925051"
"2022-12-05T05:45:52.329136Z","0.0","1.2199501","9.904051"
"2022-12-05T05:45:52.389385Z","-0.003","1.2","9.916051"
