"DateTime","X","Y","Z"
"2022-12-06T10:55:57.240066Z","0.10977074","0.86081797","9.82822"
"2022-12-06T10:55:57.303647Z","0.106480606","0.8706883","9.82493"
"2022-12-06T10:55:57.369755Z","0.12352947","0.8635099","9.819247"
"2022-12-06T10:55:57.434585Z","0.11156536","0.8772686","9.828519"
"2022-12-06T10:55:57.502455Z","0.12831512","0.86291164","9.823434"
"2022-12-06T10:55:57.568586Z","0.1160519","0.8596215","9.812367"
"2022-12-06T10:55:57.634716Z","0.118145615","0.87248296","9.813863"
"2022-12-06T10:55:57.701650Z","0.111864455","0.8599206","9.813265"
"2022-12-06T10:55:57.768786Z","0.110368945","0.8602197","9.820443"
"2022-12-06T10:55:57.835528Z","0.117547415","0.8641081","9.817452"
"2022-12-06T10:55:57.902421Z","0.11455639","0.86530447","9.824631"
"2022-12-06T10:55:57.970178Z","0.10827523","0.86141616","9.817751"
"2022-12-06T10:55:58.034885Z","0.10827523","0.86530447","9.819845"
"2022-12-06T10:55:58.105940Z","0.10977074","0.8632108","9.817452"
"2022-12-06T10:55:58.171010Z","0.10707881","0.86201435","9.807282"
"2022-12-06T10:55:58.235466Z","0.1058824","0.8679964","9.817452"
"2022-12-06T10:55:58.303577Z","0.11694921","0.8635099","9.821041"
"2022-12-06T10:55:58.370390Z","0.11724831","0.8644072","9.82164"
"2022-12-06T10:55:58.434795Z","0.119042926","0.86111706","9.826426"
"2022-12-06T10:55:58.503437Z","0.12352947","0.8635099","9.812068"
"2022-12-06T10:55:58.570562Z","0.11156536","0.8668","9.824033"
"2022-12-06T10:55:58.634511Z","0.11784652","0.86530447","9.820443"
"2022-12-06T10:55:58.702133Z","0.115752794","0.86560357","9.819546"
"2022-12-06T10:55:58.769936Z","0.104985096","0.8593224","9.823135"
"2022-12-06T10:55:58.834637Z","0.118145615","0.8668","9.816555"
"2022-12-06T10:55:58.902375Z","0.11455639","0.8659027","9.820743"
"2022-12-06T10:55:58.968894Z","0.118145615","0.86231345","9.816256"
"2022-12-06T10:55:59.034174Z","0.116650105","0.8662018","9.81835"
"2022-12-06T10:55:59.101924Z","0.11096715","0.87367934","9.82493"
"2022-12-06T10:55:59.169249Z","0.11395818","0.8572287","9.818948"
"2022-12-06T10:55:59.234402Z","0.11425728","0.8641081","9.820743"
"2022-12-06T10:55:59.303183Z","0.116650105","0.8536395","9.81476"
"2022-12-06T10:55:59.370818Z","0.116650105","0.8605189","9.830314"
"2022-12-06T10:55:59.436162Z","0.116351","0.86111706","9.823135"
"2022-12-06T10:55:59.500399Z","0.11156536","0.86291164","9.828818"
"2022-12-06T10:55:59.570608Z","0.11545369","0.8557332","9.813863"
"2022-12-06T10:55:59.633561Z","0.1061815","0.85483587","9.805488"
"2022-12-06T10:55:59.702301Z","0.109471634","0.8554341","9.82164"
"2022-12-06T10:55:59.770406Z","0.11246266","0.86291164","9.822238"
"2022-12-06T10:55:59.833486Z","0.11784652","0.8593224","9.825528"
"2022-12-06T10:55:59.900777Z","0.11335997","0.8569296","9.823135"
"2022-12-06T10:55:59.969894Z","0.12143575","0.86889374","9.828818"
"2022-12-06T10:56:00.034959Z","0.11395818","0.85094756","9.817452"
"2022-12-06T10:56:00.102476Z","0.11216356","0.8500503","9.830912"
"2022-12-06T10:56:00.169536Z","0.12113664","0.8635099","9.812367"
"2022-12-06T10:56:00.234616Z","0.12143575","0.85902333","9.827323"
"2022-12-06T10:56:00.301776Z","0.12323037","0.8560323","9.818648"
"2022-12-06T10:56:00.370338Z","0.11156536","0.8682955","9.817751"
"2022-12-06T10:56:00.432997Z","0.12532409","0.8602197","9.830314"
"2022-12-06T10:56:00.498812Z","0.11395818","0.85842514","9.818648"
"2022-12-06T10:56:00.566827Z","0.11335997","0.86979103","9.82493"
"2022-12-06T10:56:00.632319Z","0.119042926","0.8778668","9.812068"
"2022-12-06T10:56:00.702488Z","0.11156536","0.8766704","9.820743"
"2022-12-06T10:56:00.768532Z","0.11515459","0.85064846","9.813265"
"2022-12-06T10:56:00.834755Z","0.116650105","0.84107715","9.825528"
"2022-12-06T10:56:00.902847Z","0.11306087","0.8572287","9.813863"
"2022-12-06T10:56:00.966588Z","0.11156536","0.8644072","9.831211"
"2022-12-06T10:56:01.033429Z","0.12053844","0.8682955","9.819247"
"2022-12-06T10:56:01.098872Z","0.12113664","0.86530447","9.81147"
"2022-12-06T10:56:01.167631Z","0.12113664","0.8644072","9.82164"
"2022-12-06T10:56:01.234573Z","0.11874382","0.8751749","9.820144"
"2022-12-06T10:56:01.301082Z","0.115752794","0.86919284","9.821041"
"2022-12-06T10:56:01.366344Z","0.12203395","0.85902333","9.819845"
"2022-12-06T10:56:01.434542Z","0.11784652","0.8635099","9.82822"
"2022-12-06T10:56:01.500519Z","0.11096715","0.8668","9.818648"
"2022-12-06T10:56:01.567367Z","0.12053844","0.86141616","9.816854"
"2022-12-06T10:56:01.632573Z","0.11874382","0.8632108","9.813564"
"2022-12-06T10:56:01.699726Z","0.11545369","0.8644072","9.818648"
"2022-12-06T10:56:01.767165Z","0.12023934","0.8572287","9.824033"
"2022-12-06T10:56:01.834084Z","0.116650105","0.8679964","9.817153"
"2022-12-06T10:56:01.901006Z","0.12113664","0.8659027","9.825827"
"2022-12-06T10:56:01.967376Z","0.123828575","0.8575278","9.822836"
"2022-12-06T10:56:02.033262Z","0.11874382","0.8709874","9.82164"
"2022-12-06T10:56:02.099983Z","0.11694921","0.8578269","9.818648"
"2022-12-06T10:56:02.166189Z","0.10707881","0.8706883","9.814461"
"2022-12-06T10:56:02.233451Z","0.116650105","0.8659027","9.820743"
"2022-12-06T10:56:02.297891Z","0.11964113","0.86081797","9.824331"
"2022-12-06T10:56:02.367003Z","0.11455639","0.86979103","9.817751"
"2022-12-06T10:56:02.431120Z","0.11096715","0.8682955","9.822238"
"2022-12-06T10:56:02.499145Z","0.119042926","0.8635099","9.820443"
"2022-12-06T10:56:02.564926Z","0.1274178","0.8745767","9.816854"
"2022-12-06T10:56:02.632762Z","0.12472588","0.8673982","9.822836"
"2022-12-06T10:56:02.699556Z","0.11545369","0.8644072","9.824631"
"2022-12-06T10:56:02.766137Z","0.10797612","0.86530447","9.8270235"
"2022-12-06T10:56:02.832013Z","0.11306087","0.85812604","9.825827"
"2022-12-06T10:56:02.899753Z","0.12083755","0.8599206","9.820443"
"2022-12-06T10:56:02.982787Z","0.11425728","0.86111706","9.817751"
