"DateTime","X","Y","Z"
"2022-12-08T10:42:22.290Z","0.22723131","0.81821203","9.84674"
"2022-12-08T10:42:22.343Z","0.23107432","0.8202618","9.854666"
"2022-12-08T10:42:22.403Z","0.23146184","0.8237656","9.849748"
"2022-12-08T10:42:22.488Z","0.23840183","0.8061189","9.849515"
"2022-12-08T10:42:22.547Z","0.23583126","0.8300492","9.849431"
"2022-12-08T10:42:22.605Z","0.22739552","0.8152971","9.870955"
"2022-12-08T10:42:22.683Z","0.24065612","0.8223362","9.839089"
"2022-12-08T10:42:22.745Z","0.23199533","0.8157485","9.859099"
"2022-12-08T10:42:22.821Z","0.24282557","0.81430465","9.857357"
"2022-12-08T10:42:22.885Z","0.23340003","0.8285338","9.850414"
"2022-12-08T10:42:22.943Z","0.23629566","0.8200148","9.851079"
"2022-12-08T10:42:23.025Z","0.23324722","0.8217148","9.845166"
"2022-12-08T10:42:23.082Z","0.23334883","0.82968426","9.843597"
"2022-12-08T10:42:23.142Z","0.238173","0.8277251","9.857537"
"2022-12-08T10:42:23.224Z","0.23478991","0.8105071","9.833265"
"2022-12-08T10:42:23.279Z","0.23202395","0.8354084","9.831554"
"2022-12-08T10:42:23.339Z","0.23599662","0.8010232","9.812998"
"2022-12-08T10:42:23.420Z","0.22806688","0.82904273","9.828061"
"2022-12-08T10:42:23.481Z","0.24230908","0.83254695","9.839015"
"2022-12-08T10:42:23.538Z","0.22670455","0.8107981","9.828378"
"2022-12-08T10:42:23.622Z","0.23735988","0.8117535","9.807114"
"2022-12-08T10:42:23.680Z","0.21485205","0.8343623","9.817784"
"2022-12-08T10:42:23.737Z","0.23148887","0.8222719","9.814026"
"2022-12-08T10:42:23.818Z","0.23595153","0.8105309","9.827632"
"2022-12-08T10:42:23.880Z","0.23236245","0.8265157","9.782672"
"2022-12-08T10:42:23.937Z","0.23430085","0.86578685","9.80689"
"2022-12-08T10:42:24.018Z","0.21161711","0.8054008","9.819127"
"2022-12-08T10:42:24.076Z","0.24449877","0.8103388","9.792766"
"2022-12-08T10:42:24.159Z","0.22527492","0.8274973","9.801441"
"2022-12-08T10:42:24.215Z","0.22390842","0.80279654","9.807925"
"2022-12-08T10:42:24.280Z","0.23434173","0.82871795","9.8236065"
"2022-12-08T10:42:24.357Z","0.23106706","0.82471305","9.788411"
"2022-12-08T10:42:24.414Z","0.23207267","0.7990455","9.795305"
"2022-12-08T10:42:24.473Z","0.22035863","0.82517356","9.787139"
"2022-12-08T10:42:24.557Z","0.23003256","0.8189795","9.80268"
"2022-12-08T10:42:24.614Z","0.23206718","0.81829983","9.773526"
"2022-12-08T10:42:24.676Z","0.21516806","0.821726","9.80439"
"2022-12-08T10:42:24.752Z","0.23149896","0.81468725","9.783248"
"2022-12-08T10:42:24.811Z","0.22589971","0.82358146","9.779505"
"2022-12-08T10:42:24.870Z","0.22378053","0.82502276","9.7833185"
"2022-12-08T10:42:24.949Z","0.22908473","0.8169468","9.787532"
"2022-12-08T10:42:25.012Z","0.22512509","0.82466984","9.781572"
"2022-12-08T10:42:25.070Z","0.22482793","0.8146023","9.798554"
"2022-12-08T10:42:25.150Z","0.23321617","0.8299654","9.776845"
"2022-12-08T10:42:25.212Z","0.22575863","0.8224642","9.806678"
"2022-12-08T10:42:25.270Z","0.22810952","0.8202939","9.791706"
"2022-12-08T10:42:25.348Z","0.22475457","0.8285725","9.794389"
"2022-12-08T10:42:25.410Z","0.22992676","0.8189518","9.806186"
"2022-12-08T10:42:25.471Z","0.22682221","0.8308869","9.788197"
"2022-12-08T10:42:25.552Z","0.23270345","0.81472915","9.8132925"
"2022-12-08T10:42:25.611Z","0.23155236","0.8232525","9.802296"
"2022-12-08T10:42:25.691Z","0.22731729","0.82767725","9.803338"
"2022-12-08T10:42:25.747Z","0.2268091","0.8147784","9.808473"
"2022-12-08T10:42:25.808Z","0.2317013","0.82765454","9.797158"
"2022-12-08T10:42:25.891Z","0.22846277","0.81869906","9.805782"
"2022-12-08T10:42:25.947Z","0.22733212","0.8180286","9.8017645"
"2022-12-08T10:42:26.011Z","0.22940315","0.82256246","9.802078"
"2022-12-08T10:42:26.087Z","0.2255658","0.8153444","9.801122"
"2022-12-08T10:42:26.148Z","0.22795327","0.8274339","9.791078"
"2022-12-08T10:42:26.207Z","0.22726463","0.813155","9.801532"
"2022-12-08T10:42:26.287Z","0.23042405","0.8298747","9.790524"
"2022-12-08T10:42:26.346Z","0.22715735","0.81240416","9.799066"
"2022-12-08T10:42:26.403Z","0.22523844","0.83577853","9.781051"
"2022-12-08T10:42:26.486Z","0.23133366","0.80687207","9.798921"
"2022-12-08T10:42:26.546Z","0.22819395","0.82299","9.782546"
"2022-12-08T10:42:26.605Z","0.22361977","0.8200634","9.797673"
"2022-12-08T10:42:26.686Z","0.22836053","0.81053835","9.780467"
"2022-12-08T10:42:26.742Z","0.22516954","0.82748574","9.7895565"
"2022-12-08T10:42:26.815Z","0.22572051","0.8100028","9.786124"
"2022-12-08T10:42:26.886Z","0.22869603","0.8276529","9.773731"
"2022-12-08T10:42:26.940Z","0.22966461","0.817101","9.785492"
"2022-12-08T10:42:27.021Z","0.23020832","0.8267581","9.764701"
"2022-12-08T10:42:27.081Z","0.22513057","0.82142967","9.780034"
"2022-12-08T10:42:27.140Z","0.22651196","0.8208422","9.782986"
"2022-12-08T10:42:27.220Z","0.2263174","0.8284877","9.761048"
"2022-12-08T10:42:27.279Z","0.22838719","0.8167713","9.783887"
"2022-12-08T10:42:27.340Z","0.22507696","0.8208564","9.766533"
"2022-12-08T10:42:27.421Z","0.23094602","0.8257293","9.770256"
"2022-12-08T10:42:27.480Z","0.22450729","0.81070375","9.788411"
"2022-12-08T10:42:27.542Z","0.22674245","0.83119655","9.748053"
"2022-12-08T10:42:27.620Z","0.21941467","0.8108334","9.799049"
"2022-12-08T10:42:27.679Z","0.22896016","0.8268444","9.765674"
"2022-12-08T10:42:27.739Z","0.22582932","0.8143211","9.7666025"
"2022-12-08T10:42:27.817Z","0.2248682","0.825561","9.762558"
"2022-12-08T10:42:27.880Z","0.22287102","0.81948423","9.780496"
"2022-12-08T10:42:27.939Z","0.22529833","0.8208191","9.754704"
"2022-12-08T10:42:28.019Z","0.22489005","0.8241201","9.766868"
"2022-12-08T10:42:28.079Z","0.22639613","0.8131466","9.767121"
"2022-12-08T10:42:28.139Z","0.22107595","0.8340841","9.757941"
